link,title,pubDate,description,thumbnail
https://tekno.sindonews.com/read/1205435/123/asus-bantah-akan-menghentikan-produksi-lini-zenfone-1695132569,ASUS Bantah Akan Menghentikan Produksi Lini Zenfone,2023-09-19T14:39:41.000Z,"Kabar suntik mati smartphone Zenfone telah meluas ke seluruh dunia. Banyak penggemar lini smartphone keluaran raksasa teknologi asal Taiwan, ASUS itu yang kecewa dengan kabar tersebut.BACA JUGA - Microsoft....",https://pict-c.sindonews.net/dyn/850/pena/news/2023/09/19/123/1205435/asus-bantah-akan-menghentikan-produksi-lini-zenfone-mhg.jpg
https://daerah.sindonews.com/read/1205431/704/tni-al-gagalkan-ekspor-55-ribu-benih-lobster-ilegal-ke-singapura-1695132557,TNI AL Gagalkan Ekspor 55 Ribu Benih Lobster Ilegal ke Singapura,2023-09-19T14:38:58.000Z,"TNI Angkatan Laut (TNI AL) kembali menggagalkan upaya ekspor ilegal Benih Bening Lobster (BBL) di Terminal 2 Bandara Internasional Juanda, Selasa (19/9/2023). Sebanyak 55.312 ekor BBL itu rencananya akan....",https://pict-c.sindonews.net/dyn/850/pena/news/2023/09/19/704/1205431/tni-al-gagalkan-ekspor-55-ribu-benih-lobster-ilegal-ke-singapura-xne.jpg
https://nasional.sindonews.com/read/1205433/12/ganjar-terapkan-inklusivitas-dalam-kebijakan-publik-guna-cegah-konflik-1695132549,Ganjar Terapkan Inklusivitas dalam Kebijakan Publik Guna Cegah Konflik,2023-09-19T14:37:38.000Z,"Bakal calon presiden (capres) yang didukung Partai Perindo, Ganjar Pranowo menilai pemimpin tertinggi harus turun tangan ketika ada kebijakan publik yang timbulkan konflik antara negara dengan masyarakat.Hal....",https://pict-c.sindonews.net/dyn/850/pena/news/2023/09/19/12/1205433/ganjar-terapkan-inklusivitas-dalam-kebijakan-publik-guna-cegah-konflik-hcg.jpg
https://sports.sindonews.com/read/1205429/11/usai-bekuk-kirgizstan-erick-thohir-berharap-pemain-timnas-indonesia-u-24-fokus-laga-berikutnya-1695132543,"Usai Bekuk Kirgizstan, Erick Thohir Berharap Pemain Timnas Indonesia U-24 Fokus Laga Berikutnya",2023-09-19T14:36:58.000Z,"Timnas Indonesia U-24 berhasil mengalahkan Kirgizstan 2-0 dalam laga pertama penyisihan Grup F Asian Games 2022. Ketua Umum PSSI, Erick Thohir berharap para pemain tidak terlena dengan euforia kemenangan....",https://pict-c.sindonews.net/dyn/850/pena/news/2023/09/19/11/1205429/usai-bekuk-kirgizstan-erick-thohir-berharap-pemain-timnas-indonesia-u24-fokus-laga-berikutnya-dsj.jpg
https://international.sindonews.com/read/1205273/45/7-perubahan-besar-jika-kesepakatan-dengan-as-dan-arab-saudi-terwujud-1695118179,7 Perubahan Besar jika Kesepakatan dengan AS dan Arab Saudi Terwujud,2023-09-19T14:30:30.000Z,"Pemerintahan Presiden Amerika Serikat (AS) Joe Biden terus melakukan upaya bersama untuk mencapai “tawar-menawar besar” di Timur Tengah.Itu mencakup normalisasi hubungan antara Israel dan Arab Saudi,....",https://pict-c.sindonews.net/dyn/850/pena/news/2023/09/19/45/1205273/7-perubahan-besar-jika-kesepakatan-besar-dengan-as-dan-arab-saudi-terwujud-ssn.jpg
https://metro.sindonews.com/read/1205423/170/hari-jantung-sedunia-dinkes-dki-ajak-masyarakat-terapkan-pola-hidup-sehat-1695132562,"Hari Jantung Sedunia, Dinkes DKI Ajak Masyarakat Terapkan Pola Hidup Sehat",2023-09-19T14:29:15.000Z,"Dinas Kesehatan DKI Jakarta menggelar Puncak Hari Jantung Sedunia tingkat Provinsi DKI Jakarta Tahun 2023 di Car Free Day (CFD) kawasan Sudirman-MH Thamrin, Jakarta Pusat, Minggu (17/9/2023). Kegiatan....",https://pict-c.sindonews.net/dyn/850/pena/news/2023/09/19/170/1205423/hari-jantung-sedunia-dinkes-dki-ajak-masyarakat-terapkan-pola-hidup-sehat-exp.jpg
https://otomotif.sindonews.com/read/1205421/120/kia-tarik-kembali-18244-unit-sedan-stinger-karena-pompa-bensin-bermasalah-1695132547,Kia Tarik Kembali 18.244 Unit Sedan Stinger karena Pompa Bensin Bermasalah,2023-09-19T14:28:33.000Z,Kia Motor menarik kembali (recall) sekitar 18.244 unit sedan Stinger model tahun 2018-2021 karena cacat produksi pada pompa bahan bakar.Masalah ini dapat menyebabkan sedan berpenggerak roda belakang kehilangan....,https://pict-c.sindonews.net/dyn/850/pena/news/2023/09/19/120/1205421/kia-tarik-kembali-18244-unit-sedan-stinger-karena-pompa-bensin-bermasalah-pjx.jpg
https://lifestyle.sindonews.com/read/1205171/187/kornea-nagita-slavina-robek-kena-bola-tenis-rasanya-seperti-ditusuk-kaca-1695114581,"Kornea Nagita Slavina Robek Kena Bola Tenis, Rasanya Seperti Ditusuk Kaca",2023-09-19T14:20:00.000Z,Kabar kurang sedap datang dari Nagita Slavina. Istri Raffi Ahmad ini dikabarkan baru saja mengalami cidera karena bermain tenis hingga menyebabkan korneanya robek.Hal ini diketahui dari unggahan Instagram....,https://pict-c.sindonews.net/dyn/850/pena/news/2023/09/19/187/1205171/kornea-nagita-slavina-robek-kena-bola-tenis-rasanya-seperti-ditusuk-kaca-glj.jpg
https://ekbis.sindonews.com/read/1205419/178/kai-ajukan-pmn-rp2-triliun-beli-3-krl-baru-dari-jepang-1695132570,KAI Ajukan PMN Rp2 Triliun Beli 3 KRL Baru dari Jepang,2023-09-19T14:19:22.000Z,"PT Kereta Api Indonesia (Persero) atau KAI mengajukan usulan Penyertaan Modal Negara (PMN) sebesar Rp2 triliun untuk 2024.""PMN yang kami usulkan untuk tahun 2024 kami butuhkan Rp2 triliun,"" kata Direktur....",https://pict-c.sindonews.net/dyn/850/pena/news/2023/09/19/178/1205419/kai-ajukan-pmn-rp2-triliun-beli-3-krl-baru-dari-jepang-idc.jpg
https://nasional.sindonews.com/read/1205417/12/kasus-rempang-ganjar-nilai-pemimpin-harus-segera-turun-tangan-1695132573,"Kasus Rempang, Ganjar Nilai Pemimpin Harus Segera Turun Tangan",2023-09-19T14:18:07.000Z,"Bakal calon presiden (capres) yang didukung Partai Perindo, Ganjar Pranowo turut angkat suara terkait konflik di Pulau Rempang, Kepulauan Riau. Menurutnya, pemimpin harus turun tangan segera untuk atas....",https://pict-c.sindonews.net/dyn/850/pena/news/2023/09/19/12/1205417/kasus-rempang-ganjar-nilai-pemimpin-harus-segera-turun-tangan-nrn.jpg
https://lifestyle.sindonews.com/read/1205413/155/mengenal-focus-ultrasound-ablation-metode-pengobatan-mioma-uteri-tanpa-tindakan-operasi-1695132562,"Mengenal Focus Ultrasound Ablation, Metode Pengobatan Mioma Uteri Tanpa Tindakan Operasi",2023-09-19T14:15:07.000Z,Mioma atau fibroid rahim merupakan pertumbuhan otot dan jaringan yang terbentuk di dalam atau pada dinding rahim. Mioma biasanya merupakan tumor jinak yang umum terjadi pada perempuan. Menurut Spesialis....,https://pict-c.sindonews.net/dyn/850/pena/news/2023/09/19/155/1205413/mengenal-focus-ultrasound-ablation-metode-pengobatan-mioma-uteri-tanpa-tindakan-operasi-qvr.jpg
https://fresh.suara.com/read/2023/09/19/222600/hujatan-netizen-jadi-berkah-mayang-bisa-beli-apartemen-mewah-di-daerah-elit,"Hujatan Netizen Jadi Berkah, Mayang Bisa Beli Apartemen Mewah di Daerah Elit!",2023-09-19T15:26:00.000Z,Endorsement Mayang tembus ratusan juta!,https://media.suara.com/pictures/970x544/2023/01/28/1-jepretan-layar-2023-01-28-pukul-091847.png
https://depok.suara.com/read/2023/09/19/222359/tak-usah-ke-jepang-nikmati-keindahan-bunga-sakura-tak-jauh-dari-depok,"Tak Usah ke Jepang, Nikmati Keindahan Bunga Sakura Tak Jauh dari Depok",2023-09-19T15:23:59.000Z,"Namun, jika kamu bagi kamu para warga Depok dan ingin melihat bunga sakura maka tidak perlu khawatir. Terdapat tempat wisata di sekitar Depok yang memiliki spot bunga sakura juga lho!",https://media.suara.com/pictures/970x544/2023/09/18/1-tamab-sakura-cibidas.jpg
https://tasikmalaya.suara.com/read/2023/09/19/222350/erick-pompa-semangat-timnas-indonesia-tradisi-kemenangan-berlanjut,"Erick Pompa Semangat Timnas Indonesia, Tradisi Kemenangan Berlanjut",2023-09-19T15:23:50.000Z,Dua gol membuka peluang lolos ke 16 besar,https://media.suara.com/pictures/970x544/2023/09/19/1-timnas-indonesia-sukses-melanjutkan-tradisi-kemenangan.jpg
https://purwokerto.suara.com/read/2023/09/19/222207/cuma-94-km-dari-yogya-mall-lembang-destinasi-wisata-kebun-bunga-di-bandung-ini-jadi-yang-terbesar-di-indonesia-luasnya-capai-12-hektar-mau-coba,"Cuma 9,4 Km dari Yogya Mall Lembang, Destinasi Wisata Kebun Bunga di Bandung Ini jadi yang Terbesar di Indonesia: Luasnya Capai 12 Hektar, Mau Coba ?",2023-09-19T15:22:07.000Z,"Destinasi wisata taman bunga di Kabupaten Bandung ini 9,4 Km dari Yogya Mall Lembang. Coba Tebak ?",https://media.suara.com/pictures/970x544/2023/09/19/1-ilustrasi-destinasi-wisata-taman-bunga-di-kabupaten-bandung-foto-unplashcom-soff-garavano.jpg
https://sukabumi.suara.com/read/2023/09/19/222151/russell-brand-tunda-tur-di-inggris-akibat-di-tuduh-melakukan-pelecehan-seksual,Russell Brand Tunda Tur di Inggris Akibat di Tuduh Melakukan Pelecehan Seksual,2023-09-19T15:21:51.000Z,Russell Brand Batal Tur di Inggris,https://media.suara.com/pictures/970x544/2023/09/19/1-russell-brand.jpg
https://www.suara.com/sport/2023/09/19/222126/asian-games-2022-timnas-voli-putra-indonesia-pecundangi-filipina-3-0,Asian Games 2022: Timnas Voli Putra Indonesia Pecundangi Filipina 3-0,2023-09-19T15:21:26.000Z,"Timnas Voli Putra Indonesia mengawali perjuangan mereka di Asian Games 2022 Hangzhou, China dengan manis.",https://media.suara.com/pictures/970x544/2023/08/23/88188-timnas-voli-putra-indonesia.jpg
https://metro.suara.com/read/2023/09/19/222023/divonis-penjara-2-tahun-dalam-kasus-daging-babi-lina-mukherjee-saya-sudah-minta-maaf-berkali-kali,"Divonis Penjara 2 Tahun dalam Kasus Daging Babi, Lina Mukherjee: Saya Sudah Minta Maaf Berkali-kali",2023-09-19T15:20:23.000Z,Lina Mukherjee divonis penjara 2 tahun. Ia kecewa.,https://media.suara.com/pictures/970x544/2023/09/19/1-lina-mukherjee-jalani-persidangan-di-pengadilan-negeri-palembang-antara.jpg
https://www.suara.com/bisnis/2023/09/19/221911/ketentuan-uang-pensiun-rp-4-juta-disahkan-sri-mulyani-ini-syarat-dan-cara-mencairkan,"Ketentuan Uang Pensiun Rp 4 Juta Disahkan Sri Mulyani, Ini Syarat dan Cara Mencairkan",2023-09-19T15:19:11.000Z,Simak ketentuan dapat uang pensiun Rp4 juta yang disahkan Sri Mulyani berikut!,https://media.suara.com/pictures/970x544/2023/03/31/81334-ilustrasi-uang-rupiah-thr-guru-2023.jpg
https://purwokerto.suara.com/read/2023/09/19/221623/desa-sijenggung-banjarnegara-jalani-penilaian-desa-anti-korupsi,Desa Sijenggung Banjarnegara Jalani Penilaian Desa Anti Korupsi,2023-09-19T15:16:23.000Z,"Desa Sijenggung, Kecamatan Banjarmangu mendapatkan nilai 97,5 saat penilaian Desa Anti Korupsi yang dilakukan oleh tim dari Pemerintah Provinsi Jawa Tengah dan Pemerintah Kabupaten Banjarnegara di Balai Desa Sijenggung ,",https://media.suara.com/pictures/970x544/2023/09/19/1-whatsapp-image-2023-09-19-at-212212.jpeg
https://www.suara.com/bola/2023/09/19/221054/tantang-stallion-di-piala-afc-bali-united-kantongi-motivasi-penuh-rebut-poin-di-filipina,"Tantang Stallion di Piala AFC, Bali United Kantongi Motivasi Penuh Rebut Poin di Filipina",2023-09-19T15:10:54.000Z,Bali United siap mengawali langkah mereka di Piala AFC musim ini.,https://media.suara.com/pictures/970x544/2023/05/29/19061-teco-bali-united.jpg
https://purwokerto.suara.com/read/2023/09/19/221010/menang-2-0-atas-kirgistan-timnas-indonesia-u-24-siap-habisi-taiwan-dan-korut-di-penyisihan-grup-asian-games,"Menang 2-0 Atas Kirgistan, Timnas Indonesia U-24 Siap Habisi Taiwan dan Korut di Penyisihan Grup Asian Games",2023-09-19T15:10:10.000Z,Timnas Indonesia U-24 menang 2-0 tanpa balas atas Kirgistan pada babak penyisihan grup Asian Games 2023,https://media.suara.com/pictures/970x544/2023/09/19/1-img-20230919-220435.jpg
https://www.suara.com/lifestyle/2023/09/19/220847/profil-kirgistan-negara-dengan-pemandangan-indah-dekat-china,"Profil Kirgistan, Negara dengan Pemandangan Indah Dekat China",2023-09-19T15:08:47.000Z,"Kenali profil negara Kirgistan, lawan Timnas di Piala AFC",https://media.suara.com/pictures/970x544/2023/09/19/75061-negara-kirgistan.jpg
https://metro.suara.com/read/2023/09/19/220840/profil-ramai-rumakiek-ditendang-shin-tae-yong-jadi-pahlawan-di-tangan-indra-sjafri,"Profil Ramai Rumakiek: Ditendang Shin Tae yong, Jadi Pahlawan di tangan Indra Sjafri",2023-09-19T15:08:40.000Z,Ramai Rumakiek keluar sebagai bintang setelah mencetak gol ke gawang Kirgistan malam ini. Sempat ditendang Shin Tae yong.,https://media.suara.com/pictures/970x544/2023/09/19/1-profil-ramai-rumakiek-kiri-pencetak-gol-timnas-indonesia-u-14-ke-gawang-kirgistan-pernah-ditendang-shin-tae-yong.jpg
https://ntb.suara.com/read/2023/09/19/220503/ruang-ganti-persib-bandung-makin-adem-jadi-modal-kalahkan-bhayangkara,Ruang Ganti Persib Bandung Makin Adem! Jadi Modal Kalahkan Bhayangkara,2023-09-19T15:05:03.000Z,Persib Bandung dalam trend positif dalam lima pertandingan tanpa kalah,https://media.suara.com/pictures/970x544/2023/09/19/1-pemain-persib-bandung.jpg
https://tasikmalaya.suara.com/read/2023/09/19/220500/profil-karen-agustiawan-mantan-dirut-pertamina-yang-ditangkap-kpk-karena-atas-korupsi-gas-alam-cair,"Profil Karen Agustiawan, Mantan Dirut Pertamina yang Ditangkap KPK Karena Atas Korupsi Gas Alam Cair",2023-09-19T15:05:00.000Z,"Mantan Direktur Utama Pertamina, Kare Agustiawan ditangkap KPK atas dugaan kasus korupsi gas alam cair.",https://media.suara.com/pictures/970x544/2023/09/19/1-20230919-201316jpg.jpeg
https://mamagini.suara.com/read/2023/09/19/220133/potret-anak-marshel-widianto-bikin-heboh-warganet-bak-kakak-beradik-sama-cipung,"Potret Anak Marshel Widianto Bikin Heboh Warganet, Bak Kakak Beradik Sama Cipung",2023-09-19T15:01:33.000Z,Warganet bahkan ada yang menuduh kalau Archie merupakan anak Cesen dan Raffi Ahmad.,https://media.suara.com/pictures/970x544/2023/09/19/1-33249-unggahan-cesen-istri-marshel-widianto.jpg
https://linimasa.suara.com/read/2023/09/19/220128/asnawi-mangkualam-digoda-gabung-klub-k-league-1-media-malaysia-ikut-cawe-cawe,"Asnawi Mangkualam Digoda Gabung Klub K-League 1, Media Malaysia Ikut Cawe-Cawe",2023-09-19T15:01:28.000Z,"Kabar mengenai kapten Timnas Indonesia, Asnawi Mangkualam, yang mendapat godaan dari klub Liga 1 Korea Selatan (K-League 1), telah menjadi sorotan hingga ke media Malaysia, Makan Bola.",https://media.suara.com/pictures/970x544/2023/09/19/1-asnawi-mangkualam-berduel-dengan-alejandro-garnacho-instagram-at-pssi.jpg
https://purwokerto.suara.com/read/2023/09/19/220003/hanya-punya-8-desa-kecamatan-terkecil-di-banjarnegara-ini-punya-gunung-estetis,"Hanya Punya 8 Desa, Kecamatan Terkecil di Banjarnegara Ini Punya Gunung Estetis",2023-09-19T15:00:03.000Z,Kecamatan Pandanarum menjadi kecamatan terkecil di Banjarnegara.,https://media.suara.com/pictures/970x544/2023/09/19/1-img-20230919-214615.jpg
https://tantrum.suara.com/read/2023/09/19/180244/cemburu-dengan-rian-ibram-kontak-dewi-perssik-sempat-diblokir-rully,"Cemburu dengan Rian Ibram, Kontak Dewi Perssik Sempat Diblokir Rully",2023-09-19T15:00:00.000Z,"""Ngambek terus akhirnya aku berantem sama dia, mas Rully itu merasa kok 'loe lebih ngebelain temen-temen kamu ketimbang aku'. Habis itu langsung dia kesel, diblok, gitu doang, diblok handphone-nya,"" terangnya.",https://media.suara.com/pictures/970x544/2023/09/18/1-dewi-perssik-di-acara-pernikahan-anak-hotman-paris-fritz-hutapea.jpg
https://garut.suara.com/read/2023/09/19/220000/viral-fortuner-gunakan-lampu-rem-tembak-silaukan-mata-di-tol-jakarta-cikampek,Viral! Fortuner Gunakan Lampu Rem Tembak Silaukan Mata di Tol Jakarta Cikampek,2023-09-19T15:00:00.000Z,Sebuah mobil SUV Toyota Fortuner berwarna menggunakan lampu rem tembak di Tol Jakarta Cikampek daerah Bekasi yang dapat membahayakan pengguna jalan lain.,https://media.suara.com/pictures/970x544/2023/09/19/1-1695135158964.jpg
https://ponorogo.suara.com/read/2023/09/19/215748/operasi-zebra-semeru-2023-penurunan-kecelakaan-signifikan-di-ponorogo,Operasi Zebra Semeru 2023: Penurunan Kecelakaan Signifikan di Ponorogo,2023-09-19T14:57:48.000Z,Zero MD dan Penurunan 26% Kecelakaan Selama Operasi Zebra Semeru,https://media.suara.com/pictures/970x544/2023/09/19/1-img-6785.JPG
https://semarang.suara.com/read/2023/09/19/215742/ramadhan-sananta-menuju-manchester-united-harga-transfer-mulai-meroket,"Ramadhan Sananta Menuju Manchester United, Harga Transfer Mulai Meroket",2023-09-19T14:57:42.000Z,Sebagai pemain muda Ramadhan Sananta kini menjadi pemain depan yang sangat mematikan. Sebab dia adalah tipe striker murni baik Timnas maupun Persis dan kini berharap ke Manchester United.,https://media.suara.com/pictures/970x544/2023/09/19/1-kualifikasi-piala-asia-u-23-timnas-indonesia-vs-taiwan-ramadhan-sananta.jpg
https://joglo.suara.com/read/2023/09/19/215400/prabowo-heran-belum-bertemu-wamen-pertanian-dikabarkan-mencekik-saya-harap-bisa-sejuk-sejuk-saja,Prabowo Heran Belum Bertemu Wamen Pertanian Dikabarkan Mencekik: Saya Harap Bisa Sejuk-Sejuk Saja,2023-09-19T14:54:00.000Z,Isu Menteri Pertahanan (Menhan) Prabowo Subianto menampar Wakil Menteri (Wamen) Pertanian Harvick Hasnul Qolbi sedang hangat dibicarakan publik.,https://media.suara.com/pictures/970x544/2023/09/16/1-screenshot-20230916-110727-youtube.jpg
https://www.suara.com/bola/2023/09/19/215243/bonek-angkat-topi-duel-persebaya-vs-arema-fc-masih-boleh-di-gbt-sebelum-direnovasi-untuk-piala-dunia-u-17-2023,Bonek Angkat Topi Duel Persebaya vs Arema FC Masih Boleh di GBT Sebelum Direnovasi untuk Piala Dunia U-17 2023,2023-09-19T14:52:43.000Z,"Seperti diketahui, GBT akan menjadi lokasi opening ceremony Piala Dunia U-17 2023. Timnas Indonesia U-17 pun akan 'berkandang' di sana selama fase grup.",https://media.suara.com/pictures/970x544/2023/08/17/65790-persebaya-surabaya.jpg
https://sumatera.suara.com/read/2023/09/19/215154/dewi-perssik-ngaku-ada-wanita-suka-senggol-tapi-melipir-saat-bertemu-nikita-mirzani,"Dewi Perssik Ngaku Ada Wanita Suka Senggol tapi Melipir Saat Bertemu, Nikita Mirzani?",2023-09-19T14:51:54.000Z,"DP diundang guna mengisi acara Ganjar Pranowo, sedangkan Nikita Mirzani menghadiri acara di Pura Mangkunegaran.",https://media.suara.com/pictures/970x544/2023/04/08/1-tttt.jpg
https://ntb.suara.com/read/2023/09/19/215024/top-pemain-liga-2-dan-debutan-bawa-timnas-indonesia-u24-kalahkan-kirgistan-2-0-erick-thohir-rebut-16-besar,"Top! Pemain Liga 2 dan Debutan Bawa Timnas Indonesia U24 Kalahkan Kirgistan 2-0, Erick Thohir: Rebut 16 Besar!",2023-09-19T14:50:24.000Z,"Tim Indonesia U24 berhasil menekuk Kirgistan dengan skor 2-0 di Hangzhou, Tiongkok, Selasa (19/9). Yang menarik, dua gol diciptakan pemain Liga 2 dan debutan.",https://media.suara.com/pictures/970x544/2023/09/19/1-timnas-indonesia-vs-kirgistan.jpg
https://sumatera.suara.com/read/2023/09/19/214914/ahmad-dhani-mendadak-hentikan-dino-jelusick-nyanyi-karena-azan-maghrib,Ahmad Dhani Mendadak Hentikan Dino Jelusick Nyanyi karena Azan Maghrib,2023-09-19T14:49:14.000Z,Ahmad Dhani pun menjadi sorotan saat check sound di hari sebelum pertunjukan.,https://media.suara.com/pictures/970x544/2023/03/29/1-ahmad-dhani-youtubesujiwo-tejo.jpg
https://joglo.suara.com/read/2023/09/19/214557/heboh-alfeandra-dewangga-kenakan-jersey-persis-solo-netizen-cocok-banget-pindah-wae-mas,"Heboh Alfeandra Dewangga Kenakan Jersey Persis Solo, Netizen: Cocok Banget, Pindah Wae Mas",2023-09-19T14:45:57.000Z,"Dalam pertandingan bertajuk Derbi Jateng, tim Laskar Sambernyawa menang 2-0 lewat gol Alexis Messidoro dan Ramadhan Sananta.",https://media.suara.com/pictures/970x544/2023/09/19/1-screenshot-1618.jpg
https://www.suara.com/entertainment/2023/09/19/214522/ujang-ronda-cuma-dibayar-rp500-ribu-bintangi-film-esek-esek-nafkah-untuk-anak-bini-pas-covid,Ujang Ronda Cuma Dibayar Rp500 Ribu Bintangi Film Esek-Esek: Nafkah untuk Anak Bini Pas Covid,2023-09-19T14:45:22.000Z,Ujang Ronda mengaku hanya dibayar Rp500 ribu bintangi film esek-esek.,https://media.suara.com/pictures/970x544/2022/07/11/16209-kekasih-rini-s-bon-bon-ujang-ronda-di-rumah-duka-di-kawasan-kramat-lontar-jakarta.jpg
https://garut.suara.com/read/2023/09/19/214500/hasil-pertandingan-asian-games-2022-timnas-indonesia-u-24-amankan-3-poin-usai-jungkalkan-kirgistan,Hasil Pertandingan Asian Games 2022: Timnas Indonesia U-24 Amankan 3 Poin Usai Jungkalkan Kirgistan,2023-09-19T14:45:00.000Z,Timnas Indonesia U-24 meraih hasil positif dalam laga perdana Asian Games 2022.,https://media.suara.com/pictures/970x544/2023/09/19/1-img-20230919-wa0033-x600.jpg
https://liberte.suara.com/read/2023/09/19/214500/ngotot-nikah-beda-agama-deva-mahendra-ungkap-kondisi-pernikahannya-bersama-mikha-tambayong,"Ngotot Nikah Beda Agama, Deva Mahendra Ungkap Kondisi Pernikahannya Bersama Mikha Tambayong",2023-09-19T14:45:00.000Z,Simak pengakuan Deva Mahendra soal kondisi rumah tangganya dengan Mikha Tambayong pasca putuskan nikah beda agama,https://media.suara.com/pictures/970x544/2023/09/19/1-desain-tanpa-judul-20230919-210842-0000.png
https://serang.suara.com/read/2023/09/19/214456/sungguh-bejat-bukannya-lindungi-pria-di-serang-malah-perkosa-anak-kandung-berkali-kali,"Sungguh Bejat! Bukannya Lindungi, Pria di Serang Malah Perkosa Anak Kandung Berkali-kali",2023-09-19T14:44:56.000Z,"""Terungkapnya peristiwa pidana ini berawal dari korban, setelah mengalami kekerasan seksual, korban menceritakan kejadian ke ibu guru di sekolahnya,"" ucap Dedi dalam keterangan pada Selasa, 19 September 2023.",https://media.suara.com/pictures/970x544/2023/09/19/1-ilustrasi-kekerasan-seksual-pada-anak-pixabay.jpg
https://sumatera.suara.com/read/2023/09/19/214400/gaduh-prabowo-subianto-cekik-wamen-saat-rapat-terbatas-jokowi-ungkit-tahun-politik,"Gaduh Prabowo Subianto Cekik Wamen Saat Rapat Terbatas, Jokowi Ungkit Tahun Politik",2023-09-19T14:44:00.000Z,Kegaduhan ini pun membuat Jokowi buka suara dengan membantah rumor Prabowo nan mencekik Harvick.,https://media.suara.com/pictures/970x544/2023/09/17/1-prabowo-subianto-di-podcast-kaesang-pangarep-by-gk-hebat.jpg
https://mamagini.suara.com/read/2023/09/19/214205/tok-lina-mukherjee-divonis-2-tahun-penjara-gegara-makan-babi-baca-bismillah,"Tok, Lina Mukherjee Divonis 2 Tahun Penjara Gegara Makan Babi Baca Bismillah",2023-09-19T14:42:05.000Z,Lina Mukhjerjee juga didenda Rp 250 juta.,https://media.suara.com/pictures/970x544/2023/09/19/1-lina-mukherjee-menangis-keter-di-pengadilan-negeri-palembang-antara.jpg
https://ntb.suara.com/read/2023/09/19/214021/aji-santoso-belum-bertuah-angkat-persikabo-1973-dari-zona-degradasi,Aji Santoso Belum Bertuah Angkat Persikabo 1973 dari Zona Degradasi,2023-09-19T14:40:21.000Z,Aji Santoso bertekad bawa Persikabo 1973 keluar dari zona degradasi,https://media.suara.com/pictures/970x544/2023/09/19/1-aji-santoso.jpg
https://linimasa.suara.com/read/2023/09/19/213848/klasemen-sementara-grup-f-asian-games-2023-setelah-timnas-indonesia-u-24-pukul-kirgistan-2-0,Klasemen Sementara Grup F Asian Games 2023 setelah Timnas Indonesia U-24 Pukul Kirgistan 2-0,2023-09-19T14:38:48.000Z,Timnas U-24 pun berbagi puncak klasemen sementara Grup F Asian Games 2022 bersama Timnas Korea Utara U-24 yang juga mengalahkan Taiwan dengan skor 2-0.,https://media.suara.com/pictures/970x544/2023/09/19/1-nonton-timnas-indonesia-vs-kirgistan-igtimnasindonesia.jpg
https://www.suara.com/bisnis/2023/09/19/213529/agar-mendapat-perlindungan-maksimal-pekerja-migran-diminta-ikuti-prosedur-yang-benar,"Agar Mendapat Perlindungan Maksimal, Pekerja Migran Diminta Ikuti Prosedur yang Benar",2023-09-19T14:35:29.000Z,Pastikan ditempatkan oleh perusahaan berupa P3MI yang terdaftar di Kemnaker.,https://media.suara.com/pictures/970x544/2023/09/19/62459-kemnaker.jpg
https://sumatera.suara.com/read/2023/09/19/213215/mayang-percaya-diri-merasa-punya-talenta-mirip-fuji-sama-sama-berbakat-gitu,Mayang Percaya Diri Punya Talenta Mirip Fuji: Sama-sama Berbakat Gitu,2023-09-19T14:32:15.000Z,"Mayang juga mengungkapkan jika dia dan Doddy Sudrajat, ayahnya, saling mendukung satu sama lain.",https://media.suara.com/pictures/970x544/2023/04/29/1-wkw.jpg
https://www.suara.com/bola/2023/09/19/213103/jadi-venue-timnas-indonesia-main-di-piala-dunia-u-17-gbt-tak-semulus-yang-dikira,"Jadi Venue Timnas Indonesia Main di Piala Dunia U-17, GBT Tak Semulus yang Dikira",2023-09-19T14:31:03.000Z,"Timnas Indonesia U-17 dipastikan bakal bermain di Stadion Gelora Bung Tomo (GBT), Surabaya sepanjang fase Grup A Piala Dunia U-17 2023.",https://media.suara.com/pictures/970x544/2023/03/30/60786-stadion-gelora-bung-tomo-gbt.jpg
https://www.suara.com/foto/2023/09/19/213042/eks-dirut-pertamina-karen-agustiawan-ditahan-kpk,Eks Dirut Pertamina Karen Agustiawan Ditahan KPK!,2023-09-19T14:30:42.000Z,Karen Agustiawan ditetapkan sebagai tersangka kasus dugaan korupsi pengadaan Liquefied Natural Gas (LNG).,https://media.suara.com/pictures/970x544/2023/09/19/59580-mantan-dirut-pertamina-karen-agustiawan.jpg
https://www.suara.com/entertainment/2023/09/19/213032/sebelum-dilaporkan-penipuan-hampir-rp200-juta-yadi-sembako-sempat-tebar-janji-manis-ke-korban,"Sebelum Dilaporkan Penipuan Hampir Rp200 Juta, Yadi Sembako Sempat Tebar Janji Manis ke Korban",2023-09-19T14:30:32.000Z,Laporan polisi terhadap Yadi Sembako akhirnya dibuat karena sampai tenggat waktu pelunasan pada 28 Agustus 2023 tetap tidak ada itikad baik.,https://media.suara.com/pictures/970x544/2022/05/26/19277-yadi-sembako.jpg
